Elevation,Slope,Aspect,Profile_curvature,Plan_Curvature,Vegetation,Lithology,Tmax,Tmin,Wind,Humidity,Solar,PrecipAcum3,PrecipAcum5,PrecipAcum7,PrecipAcum10,PrecipAcum15,PrecipAcum20,PrecipAcum30,Landslide
3520.00,10.95,353.09,0.0130,0.0402,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.94,0
3519.09,11.44,60.00,0.0202,0.0225,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.94,0
3486.02,9.86,85.91,0.0162,0.0769,1,3,27.49,20.21,1.0664,0.9142,18.89,38.23,64.00,89.90,129.10,195.44,261.32,392.97,0
3485.02,9.88,50.71,0.0270,0.1127,1,3,27.49,20.21,1.0664,0.9142,18.89,38.23,64.01,89.90,129.10,195.45,261.33,392.98,0
3521.00,5.27,36.63,0.0129,0.0111,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.59,261.51,393.24,0
3521.01,4.76,313.10,0.0043,0.0034,1,3,27.49,20.22,1.0649,0.9144,18.86,38.27,64.06,89.97,129.21,195.59,261.52,393.25,0
3488.64,10.36,126.32,0.0000,0.0057,1,3,27.50,20.23,1.0645,0.9145,18.85,38.28,64.08,89.99,129.23,195.63,261.57,393.33,0
3315.00,12.12,157.17,0.0037,-0.0350,1,3,27.50,20.24,1.0633,0.9146,18.83,38.30,64.12,90.05,129.32,195.74,261.72,393.54,0
3315.00,4.52,140.93,-0.0241,-0.0148,1,3,27.50,20.24,1.0632,0.9146,18.83,38.30,64.12,90.05,129.32,195.75,261.73,393.55,0
3313.98,5.65,96.78,-0.0395,0.0037,1,3,27.50,20.24,1.0632,0.9146,18.83,38.30,64.12,90.06,129.32,195.75,261.73,393.56,0
3293.00,8.23,39.94,-0.0171,-0.0174,1,3,27.50,20.24,1.0630,0.9147,18.83,38.31,64.13,90.06,129.33,195.77,261.76,393.59,0
3245.50,8.60,10.69,0.0015,-0.0080,1,3,27.50,20.24,1.0626,0.9147,18.82,38.32,64.14,90.09,129.36,195.81,261.81,393.67,0
3246.55,10.90,21.24,-0.0051,-0.0141,1,3,27.50,20.24,1.0625,0.9147,18.82,38.32,64.15,90.09,129.36,195.82,261.82,393.67,0
3265.48,11.64,90.98,0.0027,-0.0017,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.19,129.50,196.00,262.07,394.03,0
3248.48,1.85,349.67,-0.0049,0.0016,1,3,27.51,20.26,1.0603,0.9150,18.78,38.37,64.22,90.19,129.51,196.02,262.08,394.05,0
3169.99,7.38,83.70,-0.0001,-0.0012,1,3,27.51,20.26,1.0599,0.9151,18.77,38.37,64.24,90.21,129.53,196.05,262.13,394.12,0
3555.50,9.43,208.49,0.0060,0.0459,1,3,27.48,20.20,1.0692,0.9139,18.94,38.17,63.90,89.76,128.92,195.18,260.98,392.48,0
3555.50,3.50,200.04,0.0049,0.0375,1,3,27.48,20.20,1.0692,0.9139,18.94,38.17,63.91,89.76,128.92,195.18,260.98,392.48,0
3555.00,0.89,284.13,0.0044,0.0318,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.18,260.98,392.48,0
3554.51,3.21,353.71,0.0026,0.0285,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.18,260.98,392.48,0
3554.50,4.25,0.04,0.0040,0.0274,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.98,392.49,0
3554.50,3.49,14.34,0.0039,0.0247,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.98,392.49,0
3554.50,2.15,35.07,0.0063,0.0234,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.98,392.49,0
3554.50,1.18,72.88,0.0045,0.0231,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.99,392.49,0
3554.51,4.50,140.35,0.0029,0.0240,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.99,392.49,0
3554.99,8.81,153.57,-0.0001,0.0258,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.93,195.19,260.99,392.50,0
3554.98,8.68,165.55,-0.0026,0.0242,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.19,260.99,392.50,0
3554.99,9.39,168.93,-0.0044,0.0238,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.19,260.99,392.50,0
3554.90,10.83,179.96,-0.0032,0.0205,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,260.99,392.50,0
3554.98,9.04,193.85,-0.0030,0.0177,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,261.00,392.51,0
3554.99,4.47,216.55,-0.0016,0.0144,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,261.00,392.51,0
3554.50,4.08,338.55,0.0055,0.0121,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,261.00,392.51,0
3553.51,10.40,3.05,0.0101,0.0083,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,261.00,392.51,0
3488.48,10.77,32.93,-0.0094,-0.0065,1,3,27.48,20.20,1.0688,0.9140,18.93,38.18,63.92,89.78,128.94,195.22,261.02,392.54,0
3520.02,11.85,329.24,0.0071,0.0259,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.92,0
3521.22,4.36,333.52,0.0105,0.0163,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,63.99,89.88,129.08,195.42,261.29,392.92,0
3520.00,2.64,71.21,0.0160,0.0082,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,64.00,89.88,129.09,195.42,261.29,392.93,0
3491.47,11.79,101.09,0.0117,-0.0010,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.31,392.96,0
3486.01,9.02,91.49,0.0113,0.0181,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.32,392.96,0
3485.00,2.81,91.89,0.0177,0.0460,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.32,392.97,0
3484.00,3.46,83.05,0.0213,0.0692,1,3,27.49,20.21,1.0664,0.9142,18.89,38.23,64.01,89.90,129.10,195.45,261.33,392.98,0
3522.00,10.14,62.94,0.0097,0.0116,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.58,261.51,393.23,0
3521.01,3.41,262.80,0.0053,0.0085,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.59,261.51,393.24,0
3525.05,6.70,62.13,0.0011,0.0036,1,3,27.49,20.22,1.0649,0.9144,18.86,38.27,64.06,89.97,129.21,195.59,261.52,393.25,0
3491.59,0.29,88.92,-0.0014,0.0086,1,3,27.50,20.23,1.0646,0.9145,18.86,38.27,64.07,89.99,129.23,195.62,261.56,393.31,0
3403.98,11.17,144.30,-0.0023,-0.0060,1,3,27.50,20.23,1.0642,0.9145,18.85,38.28,64.09,90.01,129.26,195.66,261.61,393.39,0
3402.99,12.05,135.71,-0.0059,-0.0086,1,3,27.50,20.23,1.0641,0.9145,18.85,38.28,64.09,90.01,129.26,195.67,261.62,393.39,0
3315.00,4.66,333.69,0.0066,-0.0346,1,3,27.50,20.24,1.0633,0.9146,18.83,38.30,64.12,90.05,129.31,195.74,261.72,393.54,0
3314.99,6.10,359.42,0.0086,-0.0243,1,3,27.50,20.24,1.0633,0.9146,18.83,38.30,64.12,90.05,129.32,195.75,261.72,393.54,0
3314.99,9.49,15.78,-0.0055,-0.0237,1,3,27.50,20.24,1.0632,0.9146,18.83,38.30,64.12,90.05,129.32,195.75,261.73,393.55,0
3271.81,11.14,223.71,-0.0008,0.0004,1,3,27.51,20.25,1.0607,0.9150,18.79,38.36,64.21,90.18,129.48,195.98,262.04,393.99,0
3266.51,9.70,125.18,0.0121,0.0075,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.18,129.49,196.00,262.05,394.02,0
3266.00,6.80,90.24,0.0057,-0.0010,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.18,129.49,196.00,262.06,394.02,0
3245.52,5.92,70.78,-0.0012,0.0060,1,3,27.51,20.26,1.0603,0.9150,18.78,38.37,64.22,90.19,129.51,196.01,262.08,394.05,0
3555.01,2.39,221.03,0.0058,0.0143,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.20,261.00,392.51,0
3521.00,2.83,341.13,0.0083,0.0094,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3521.00,1.36,41.89,0.0132,0.0035,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3520.50,5.18,104.64,0.0101,0.0092,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,63.99,89.88,129.08,195.42,261.29,392.92,0
3490.92,10.67,116.77,0.0022,-0.0069,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.31,392.95,0
3486.01,7.58,111.66,0.0061,-0.0025,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.43,261.31,392.96,0
3485.00,2.60,104.85,0.0104,0.0124,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.32,392.96,0
3484.00,2.79,94.74,0.0147,0.0212,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.32,392.97,0
3534.00,1.86,5.69,0.0029,0.0031,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.56,261.48,393.20,0
3534.00,3.57,29.95,0.0048,0.0022,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.49,393.20,0
3533.01,6.82,27.96,0.0026,0.0005,1,3,27.49,20.22,1.0651,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.49,393.21,0
3521.00,1.81,190.20,0.0097,0.0125,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.58,261.51,393.23,0
3522.09,4.43,158.12,0.0082,0.0095,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.59,261.51,393.24,0
3488.67,0.08,261.96,-0.0028,0.0063,1,3,27.49,20.23,1.0647,0.9145,18.86,38.27,64.07,89.98,129.22,195.62,261.55,393.30,0
3450.01,9.50,119.83,-0.0108,-0.0044,1,3,27.50,20.23,1.0645,0.9145,18.85,38.28,64.08,89.99,129.24,195.63,261.58,393.33,0
3403.99,6.65,134.51,-0.0269,-0.0104,1,3,27.50,20.23,1.0643,0.9145,18.85,38.28,64.08,90.00,129.25,195.65,261.60,393.37,0
3403.00,5.49,111.88,-0.0271,-0.0046,1,3,27.50,20.23,1.0642,0.9145,18.85,38.28,64.09,90.01,129.25,195.66,261.61,393.38,0
3315.00,3.24,355.74,0.0116,0.0106,1,3,27.51,20.25,1.0613,0.9149,18.80,38.34,64.19,90.15,129.44,195.93,261.96,393.89,0
3315.00,2.31,70.89,0.0161,0.0082,1,3,27.51,20.25,1.0613,0.9149,18.80,38.35,64.19,90.15,129.45,195.93,261.97,393.89,0
3293.99,11.37,127.88,0.0152,0.0077,1,3,27.51,20.25,1.0611,0.9149,18.79,38.35,64.20,90.16,129.46,195.95,261.99,393.92,0
3266.64,2.76,292.23,-0.0056,0.0087,1,3,27.51,20.25,1.0608,0.9149,18.79,38.36,64.21,90.17,129.47,195.97,262.02,393.97,0
3264.98,10.00,171.42,0.0100,0.0015,1,3,27.51,20.25,1.0606,0.9150,18.78,38.36,64.21,90.18,129.49,195.99,262.05,394.01,0
3264.88,5.28,152.71,0.0070,-0.0006,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.18,129.49,196.00,262.06,394.02,0
3244.68,3.35,244.84,-0.0016,0.0058,1,3,27.51,20.26,1.0603,0.9150,18.78,38.37,64.22,90.19,129.51,196.02,262.08,394.05,0
3554.00,11.59,63.78,0.0004,0.0154,1,3,27.48,20.20,1.0690,0.9139,18.93,38.17,63.91,89.77,128.93,195.19,260.99,392.50,0
3522.01,10.27,22.73,0.0103,0.0045,1,3,27.49,20.21,1.0668,0.9142,18.90,38.22,63.99,89.88,129.07,195.40,261.27,392.90,0
3521.40,5.10,48.60,0.0104,0.0080,1,3,27.49,20.21,1.0668,0.9142,18.90,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3520.48,9.08,97.88,-0.0020,0.0051,1,3,27.49,20.21,1.0668,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.28,392.91,0
3486.06,10.07,116.13,-0.0026,-0.0067,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.94,0
3485.00,4.56,125.61,-0.0021,-0.0036,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.95,0
3484.58,1.93,111.79,-0.0006,0.0058,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.10,195.43,261.31,392.95,0
3484.00,2.53,93.97,0.0019,0.0100,1,3,27.49,20.21,1.0665,0.9142,18.89,38.23,64.00,89.89,129.10,195.44,261.31,392.96,0
3450.25,2.76,118.93,0.0208,0.0696,1,3,27.49,20.21,1.0664,0.9143,18.89,38.23,64.01,89.90,129.11,195.45,261.33,392.98,0
3452.05,10.72,43.00,0.0292,0.1055,1,3,27.49,20.21,1.0663,0.9143,18.89,38.23,64.01,89.90,129.11,195.45,261.34,392.99,0
3534.16,0.62,58.84,0.0034,0.0069,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.56,261.48,393.19,0
3534.00,0.82,341.52,0.0066,0.0061,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.56,261.48,393.20,0
3534.58,2.17,46.82,0.0042,0.0015,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.48,393.20,0
3521.00,2.38,108.73,0.0014,0.0057,1,3,27.49,20.22,1.0651,0.9144,18.86,38.26,64.06,89.96,129.20,195.58,261.50,393.23,0
3520.00,3.19,126.64,0.0025,0.0052,1,3,27.49,20.22,1.0650,0.9144,18.86,38.26,64.06,89.97,129.20,195.58,261.51,393.23,0
3492.01,3.39,85.74,0.0019,-0.0012,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.07,89.98,129.21,195.60,261.54,393.27,0
3490.97,8.51,124.79,0.0006,0.0084,1,3,27.49,20.23,1.0647,0.9145,18.86,38.27,64.07,89.98,129.22,195.61,261.54,393.28,0
3486.06,10.43,125.11,-0.0051,0.0033,1,3,27.49,20.23,1.0647,0.9145,18.86,38.27,64.07,89.98,129.22,195.61,261.55,393.29,0
3451.00,5.46,117.31,-0.0136,0.0006,1,3,27.50,20.23,1.0645,0.9145,18.85,38.27,64.07,89.99,129.23,195.63,261.57,393.32,0
3450.02,7.95,89.93,-0.0140,-0.0094,1,3,27.50,20.23,1.0645,0.9145,18.85,38.28,64.08,89.99,129.23,195.63,261.57,393.33,0
3400.30,9.87,78.27,-0.0157,0.0035,1,3,27.50,20.23,1.0644,0.9145,18.85,38.28,64.08,90.00,129.24,195.64,261.59,393.35,0
3403.94,5.36,343.54,-0.0193,-0.0073,1,3,27.50,20.23,1.0643,0.9145,18.85,38.28,64.08,90.00,129.24,195.65,261.59,393.36,0
3404.00,5.84,26.94,-0.0250,-0.0087,1,3,27.50,20.23,1.0643,0.9145,18.85,38.28,64.08,90.00,129.25,195.65,261.60,393.36,0
3403.00,7.22,62.06,-0.0197,0.0011,1,3,27.50,20.23,1.0643,0.9145,18.85,38.28,64.08,90.00,129.25,195.65,261.60,393.37,0
3316.05,2.36,331.25,0.0098,0.0094,1,3,27.50,20.25,1.0614,0.9149,18.80,38.34,64.19,90.14,129.44,195.92,261.95,393.87,0
3315.70,1.65,96.52,0.0144,0.0045,1,3,27.51,20.25,1.0614,0.9149,18.80,38.34,64.19,90.15,129.44,195.93,261.96,393.88,0
3315.02,11.89,126.26,0.0097,0.0116,1,3,27.51,20.25,1.0613,0.9149,18.80,38.35,64.19,90.15,129.44,195.93,261.97,393.89,0
3262.49,7.08,199.16,0.0083,0.0028,1,3,27.51,20.25,1.0606,0.9150,18.78,38.36,64.22,90.18,129.49,195.99,262.05,394.01,0
3262.50,4.81,107.52,0.0074,0.0029,1,3,27.51,20.26,1.0605,0.9150,18.78,38.36,64.22,90.18,129.49,196.00,262.06,394.02,0
3242.51,2.35,288.02,0.0102,0.0166,1,3,27.51,20.26,1.0604,0.9150,18.78,38.36,64.22,90.19,129.50,196.01,262.08,394.05,0
3248.49,3.18,264.95,0.0035,0.0037,1,3,27.51,20.26,1.0603,0.9150,18.78,38.37,64.22,90.19,129.51,196.02,262.08,394.05,0
3034.99,8.91,130.17,-0.0093,-0.0126,1,3,27.51,20.26,1.0596,0.9151,18.77,38.38,64.25,90.23,129.55,196.08,262.17,394.18,0
3555.50,2.35,3.56,-0.0002,0.0176,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.19,260.98,392.49,0
3522.40,11.14,65.65,0.0027,0.0093,1,3,27.49,20.21,1.0669,0.9142,18.90,38.22,63.99,89.87,129.07,195.40,261.27,392.90,0
3490.95,12.13,111.61,-0.0049,-0.0107,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,64.00,89.88,129.09,195.42,261.29,392.93,0
3486.00,7.95,101.50,-0.0020,-0.0055,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,64.00,89.88,129.09,195.42,261.30,392.93,0
3485.00,1.90,98.35,-0.0025,-0.0031,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.94,0
3484.51,1.43,90.72,-0.0041,0.0043,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.95,0
3484.00,2.29,89.07,-0.0044,0.0070,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.31,392.95,0
3449.34,11.83,33.93,0.0022,0.0273,1,3,27.49,20.21,1.0664,0.9142,18.89,38.23,64.01,89.90,129.10,195.45,261.33,392.98,0
3535.00,2.53,319.80,0.0012,0.0052,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.16,195.53,261.44,393.14,0
3535.00,0.92,341.77,0.0020,0.0058,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.17,195.54,261.45,393.15,0
3535.00,0.52,15.67,0.0029,0.0063,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.95,129.17,195.54,261.45,393.15,0
3535.00,0.54,20.31,0.0009,0.0043,1,3,27.49,20.22,1.0654,0.9144,18.87,38.25,64.04,89.95,129.17,195.54,261.45,393.16,0
3535.00,0.74,55.53,0.0004,0.0022,1,3,27.49,20.22,1.0654,0.9144,18.87,38.26,64.04,89.95,129.18,195.55,261.46,393.17,0
3534.60,1.12,79.14,0.0003,0.0024,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.46,393.18,0
3534.15,0.80,87.09,0.0028,0.0031,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.47,393.18,0
3534.00,1.11,278.33,0.0041,0.0070,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.56,261.48,393.19,0
3535.03,1.59,78.56,0.0019,0.0015,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.56,261.48,393.20,0
3521.00,3.01,89.52,-0.0008,0.0020,1,3,27.49,20.22,1.0651,0.9144,18.86,38.26,64.05,89.96,129.19,195.57,261.49,393.22,0
3520.00,2.98,90.07,0.0017,-0.0004,1,3,27.49,20.22,1.0651,0.9144,18.86,38.26,64.06,89.96,129.20,195.58,261.50,393.23,0
3504.00,8.99,90.41,0.0027,0.0009,1,3,27.49,20.22,1.0650,0.9144,18.86,38.27,64.06,89.97,129.20,195.59,261.52,393.25,0
3491.47,8.62,108.28,0.0009,-0.0011,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.06,89.98,129.21,195.60,261.53,393.27,0
3486.07,10.01,116.22,-0.0039,0.0037,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.07,89.98,129.21,195.60,261.54,393.27,0
3485.00,8.43,119.04,-0.0027,0.0078,1,3,27.49,20.23,1.0648,0.9145,18.86,38.27,64.07,89.98,129.22,195.61,261.54,393.28,0
3450.50,2.57,101.02,-0.0265,0.0010,1,3,27.50,20.23,1.0646,0.9145,18.86,38.27,64.07,89.99,129.23,195.62,261.56,393.31,0
3450.55,6.00,75.70,-0.0345,-0.0149,1,3,27.50,20.23,1.0646,0.9145,18.85,38.27,64.07,89.99,129.23,195.63,261.57,393.32,0
3316.00,10.85,344.82,0.0094,0.0086,1,3,27.50,20.25,1.0615,0.9149,18.80,38.34,64.18,90.14,129.43,195.91,261.94,393.85,0
3316.00,3.56,5.53,0.0022,-0.0023,1,3,27.50,20.25,1.0615,0.9149,18.80,38.34,64.18,90.14,129.43,195.91,261.94,393.86,0
3316.00,1.23,71.14,0.0146,-0.0011,1,3,27.50,20.25,1.0614,0.9149,18.80,38.34,64.19,90.14,129.44,195.92,261.95,393.87,0
3315.00,3.20,108.97,0.0068,0.0058,1,3,27.50,20.25,1.0614,0.9149,18.80,38.34,64.19,90.14,129.44,195.92,261.96,393.88,0
3262.43,10.52,205.78,0.0043,-0.0008,1,3,27.51,20.26,1.0606,0.9150,18.78,38.36,64.22,90.18,129.49,196.00,262.05,394.02,0
3243.03,9.24,67.95,0.0043,0.0144,1,3,27.51,20.26,1.0604,0.9150,18.78,38.36,64.22,90.19,129.50,196.01,262.07,394.04,0
3245.50,6.93,239.43,0.0065,0.0136,1,3,27.51,20.26,1.0604,0.9150,18.78,38.37,64.22,90.19,129.50,196.01,262.08,394.05,0
3035.99,9.37,118.07,-0.0109,-0.0132,1,3,27.51,20.26,1.0597,0.9151,18.77,38.38,64.25,90.22,129.55,196.08,262.16,394.17,0
3033.50,7.66,119.93,-0.0136,-0.0163,1,3,27.51,20.26,1.0596,0.9151,18.77,38.38,64.25,90.23,129.55,196.08,262.17,394.18,0
3505.98,11.03,244.29,-0.0233,0.0084,1,3,27.48,20.20,1.0692,0.9139,18.94,38.17,63.90,89.76,128.91,195.18,260.97,392.47,0
3555.50,4.38,271.31,-0.0032,0.0190,1,3,27.48,20.20,1.0691,0.9139,18.94,38.17,63.91,89.76,128.92,195.18,260.98,392.48,0
3534.01,8.71,350.02,0.0083,0.0029,1,3,27.49,20.21,1.0670,0.9142,18.90,38.22,63.99,89.87,129.07,195.39,261.26,392.88,0
3488.52,9.46,90.03,-0.0078,-0.0093,1,3,27.49,20.21,1.0667,0.9142,18.89,38.22,63.99,89.88,129.08,195.41,261.29,392.92,0
3485.31,6.56,88.19,-0.0079,-0.0076,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,63.99,89.88,129.08,195.42,261.29,392.92,0
3485.00,1.56,68.93,-0.0052,-0.0038,1,3,27.49,20.21,1.0667,0.9142,18.89,38.23,64.00,89.88,129.09,195.42,261.29,392.93,0
3484.55,1.61,63.49,-0.0018,0.0032,1,3,27.49,20.21,1.0666,0.9142,18.89,38.23,64.00,89.89,129.09,195.43,261.30,392.94,0
3535.00,5.46,323.51,0.0004,0.0044,1,3,27.49,20.22,1.0657,0.9143,18.87,38.25,64.03,89.94,129.16,195.52,261.43,393.12,0
3535.00,2.22,328.11,0.0021,0.0050,1,3,27.49,20.22,1.0656,0.9143,18.87,38.25,64.04,89.94,129.16,195.52,261.43,393.13,0
3535.39,1.39,330.38,0.0019,0.0052,1,3,27.49,20.22,1.0656,0.9144,18.87,38.25,64.04,89.94,129.16,195.53,261.44,393.13,0
3535.35,0.88,11.20,0.0017,0.0042,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.16,195.53,261.44,393.14,0
3535.26,0.71,21.11,0.0010,0.0010,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.17,195.54,261.45,393.15,0
3535.17,0.51,43.73,0.0009,0.0005,1,3,27.49,20.22,1.0655,0.9144,18.87,38.25,64.04,89.94,129.17,195.54,261.45,393.15,0
3535.00,0.82,83.99,0.0005,0.0000,1,3,27.49,20.22,1.0654,0.9144,18.87,38.25,64.04,89.95,129.17,195.54,261.45,393.16,0
3534.59,1.22,91.50,0.0004,-0.0001,1,3,27.49,20.22,1.0654,0.9144,18.87,38.26,64.04,89.95,129.18,195.55,261.46,393.17,0
3534.15,0.83,91.53,0.0006,0.0028,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.46,393.17,0
3534.00,1.17,264.69,-0.0005,0.0057,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.55,261.47,393.18,0
3535.04,1.56,96.82,-0.0008,0.0022,1,3,27.49,20.22,1.0653,0.9144,18.87,38.26,64.05,89.95,129.18,195.56,261.48,393.19,0
3521.00,4.66,59.12,-0.0035,0.0024,1,3,27.49,20.22,1.0652,0.9144,18.87,38.26,64.05,89.96,129.19,195.57,261.49,393.21,0
3520.00,3.29,63.70,-0.0056,-0.0030,1,3,27.49,20.22,1.0651,0.9144,18.86,38.26,64.05,89.96,129.19,195.57,261.49,393.22,0
3490.96,10.95,74.49,-0.0027,0.0001,1,3,27.49,20.23,1.0649,0.9144,18.86,38.27,64.06,89.97,129.21,195.60,261.52,393.26,0
3486.03,9.66,79.70,-0.0046,0.0040,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.06,89.98,129.21,195.60,261.53,393.27,0
3484.51,7.34,82.40,-0.0100,0.0004,1,3,27.49,20.23,1.0648,0.9144,18.86,38.27,64.07,89.98,129.21,195.60,261.54,393.27,0
3450.49,5.16,38.68,-0.0098,0.0016,1,3,27.49,20.23,1.0646,0.9145,18.86,38.27,64.07,89.99,129.23,195.62,261.55,393.30,0
3450.00,5.12,36.81,-0.0112,-0.0036,1,3,27.50,20.23,1.0646,0.9145,18.86,38.27,64.07,89.99,129.23,195.62,261.56,393.31,0
3316.00,3.74,68.40,0.0019,-0.0047,1,3,27.50,20.25,1.0615,0.9149,18.80,38.34,64.18,90.14,129.43,195.91,261.95,393.86,0
3315.00,3.73,92.99,-0.0087,-0.0048,1,3,27.50,20.25,1.0614,0.9149,18.80,38.34,64.19,90.14,129.44,195.92,261.95,393.87,0
3264.96,9.69,112.82,-0.0115,-0.0097,1,3,27.51,20.25,1.0611,0.9149,18.79,38.35,64.20,90.16,129.46,195.95,261.99,393.93,0
3242.53,9.22,168.03,-0.0085,-0.0074,1,3,27.51,20.25,1.0609,0.9149,18.79,38.35,64.20,90.17,129.47,195.97,262.02,393.96,0
3242.50,0.51,191.25,-0.0047,-0.0095,1,3,27.51,20.25,1.0609,0.9149,18.79,38.35,64.21,90.17,129.47,195.97,262.02,393.97,0
